HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"1701.12.05.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","3.6606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854¢/kg","Free (A*,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.58170¢/kg less 0.0622005¢ /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 5.031562¢ /kg","",""
"1701.12.10.00","3","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","[""kg""]","3.6606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854¢/kg","Free (A*,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG) See 9822.05.15 (P+)","6.58170¢/kg less 0.0622005¢ /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 5.031562¢ /kg","",""
"1701.12.50.00","3","Other","[""kg""]","35.74¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.09.01-9823.09.09 (S+) See 9822.03.01(MA)","42.05¢/kg","",""
"1701.13","2","Cane sugar specified in subheading note 2 to this chapter:","","","","","",""
"1701.13.05.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg","Free (A*,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.3817¢/kg less 0.0622005¢ /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 2.831562¢ /kg","",""
"1701.13.10.00","3","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","[""kg""]","1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg","Free (A*,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG) See 9822.05.15 (P+)","4.3817¢/kg less 0.0622005¢ /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less 2.831562¢ /kg","",""
"1701.13.20.00","3","Other sugar to be used for the production (other than by distillation) of polyhydric alcohols, except polyhydric alcohols for use as a substitute for sugar in human food consumption, or to be refined and re-exported in refined form or in sugar-containing products, or to be substituted for domestically produced raw cane sugar that has been or will be exported","[""kg""]","1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg","Free (A*,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.3817¢/kg less 0.0622005¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 2.831562¢ /kg","",""
"1701.13.50.00","3","Other","[""kg""]","33.87¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.09.01-9823.09.09 (S+) See 9822.03.01(MA)","39.85¢/kg","",""
"1701.14","2","Other cane sugar:","","","","","",""
"1701.14.05.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg","Free (A*,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.3817¢/kg less 0.0622005¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 2.831562¢/kg","",""
"1701.14.10","3","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","","1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg","Free (A*,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG) See 9822.05.15 (P+)","4.3817¢/kg less 0.0622005¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 2.831562¢/kg","",""
"1701.14.10.20","4","Certified organic","[""kg""]","","","","",""
"1701.14.10.40","4","Other","[""kg""]","","","","",""
"1701.14.20.00","3","Other sugar to be used for the production (other than by distillation) of polyhydric alcohols, except polyhydric alcohols for use as a substitute for sugar in human food consumption, or to be refined and re-exported in refined form or in sugar-containing products, or to be substituted for domestically produced raw cane sugar that has been or will be exported","[""kg""]","1.4606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 0.943854¢/kg","Free (A*,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.3817¢/kg less 0.0622005¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 2.831562¢ /kg","",""
"1701.14.50.00","3","Other","[""kg""]","33.87¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.09.01-9823.09.09 (S+) See 9822.03.01 (MA)","39.85¢/kg","",""
"","1","Other:","","","","","",""
"1701.91","2","Containing added flavoring or coloring matter:","","","","","",""
"","3","Containing added coloring but not containing added flavoring matter:","","","","","",""
"1701.91.05.00","4","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","3.6606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854¢/kg","Free (A*,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.58170¢/kg less 0.0622005¢ /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 5.031562¢ /kg","",""
"1701.91.10.00","4","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","[""kg""]","3.6606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854¢/kg","Free (A*,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG) See 9822.05.15 (P+)","6.58170¢/kg less 0.0622005¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 5.031562¢ /kg","",""
"1701.91.30.00","4","Other","[""kg""]","35.74¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.09.01-9823.09.09 (S+) See 9822.03.01(MA)","42.05¢/kg","",""
"","3","Containing added flavoring matter whether or not containing added coloring:","","","","","",""
"","4","Articles containing over 65 percent by dry weight of sugar described in additional U.S. note 2 to chapter 17:","","","","","",""
"1701.91.42.00","5","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1701.91.44.00","5","Described in additional U.S. note 7 to this chapter and entered pursuant to its provisions","[""kg""]","6%","Free (OM,PE,S)","20%","",""
"1701.91.48.00","5","Other","[""kg""]","33.9¢/kg + 5.1%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","39.9¢/kg +6%","",""
"","4","Articles containing over 10 percent by dry weight of sugar described in additional U.S. note 3 to chapter 17:","","","","","",""
"1701.91.52.00","5","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1701.91.54.00","5","Described in additional U.S. note 8 to this chapter and entered pursuant to its provisions","[""kg""]","6%","Free (A,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1701.91.58.00","5","Other","[""kg""]","33.9¢/kg + 5.1%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","39.9¢/kg +6%","",""
"1701.91.80.00","4","Other","[""kg""]","5.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1701.99","2","Other:","","","","","",""
"1701.99.05.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","3.6606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854¢/kg","Free (A*,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.58170¢/kg less 0.0622005¢ /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 5.031562¢ /kg","",""
"1701.99.10","3","Described in additional U.S. note 5 to this chapter and entered pursuant to its provisions","","3.6606¢/kg less 0.020668¢/kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 3.143854¢/kg","Free (A*,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG) See 9822.05.15 (P+)","6.58170¢/kg less 0.0622005¢ /kg for each degree under 100 degrees (and fractions of a degree in proportion) but not less than 5.031562¢ /kg","",""
"","4","Specialty sugars:","","","","","",""
"1701.99.10.15","5","Certified organic","[""kg""]","","","","",""
"1701.99.10.17","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"1701.99.10.25","5","Sugar not for further processing","[""kg""]","","","","",""
"1701.99.10.50","5","Other","[""kg""]","","","","",""
"1701.99.50","3","Other","","35.74¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.09.01-9823.09.09 (S+) See 9822.03.01(MA)","42.05¢/kg","",""
"","4","Specialty sugars:","","","","","",""
"1701.99.50.15","5","Certified organic","[""kg""]","","","","",""
"1701.99.50.17","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"1701.99.50.25","5","Sugar not for further processing","[""kg""]","","","","",""
"1701.99.50.50","5","Other","[""kg""]","","","","",""
"1702","0","Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavoring or coloring matter; artificial honey, whether or not mixed with natural honey; caramel:","","","","","",""
"","1","Lactose and lactose syrup:","","","","","",""
"1702.11.00.00","2","Containing by weight 99 percent or more lactose, expressed as anhydrous lactose, calculated on the dry matter","[""kg"",""kg cmsc""]","6.4%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"1702.19.00.00","2","Other","[""kg"",""kg cmsc""]","6.4%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"1702.20","1","Maple sugar and maple syrup:","","","","","",""
"","2","Blended syrups described in additional U.S. note 4 to chapter 17:","","","","","",""
"1702.20.22","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","","6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1702.20.22.10","4","Maple sugar","[""kg""]","","","","",""
"1702.20.22.90","4","Maple syrup","[""kg""]","","","","",""
"1702.20.24","3","Described in additional U.S. note 9 to this chapter and entered pursuant to its provisions","","6%","Free (OM,PE,S)","20%","",""
"1702.20.24.10","4","Maple sugar","[""kg""]","","","","",""
"1702.20.24.90","4","Maple syrup","[""kg""]","","","","",""
"1702.20.28","3","Other","","16.9¢/kg of total sugars + 5.1%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01 (MA)","19.9¢/kg of total sugars + 6%","",""
"1702.20.28.10","4","Maple sugar","[""kg""]","","","","",""
"1702.20.28.90","4","Maple syrup","[""kg""]","","","","",""
"1702.20.40","2","Other","","Free","","9¢/kg","",""
"1702.20.40.10","3","Maple sugar","[""kg""]","","","","",""
"","3","Maple syrup:","","","","","",""
"","4","Certified organic:","","","","","",""
"1702.20.40.40","5","In containers over 5 kg","[""kg""]","","","","",""
"1702.20.40.50","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"1702.20.40.60","5","In containers over 5 kg","[""kg""]","","","","",""
"1702.20.40.70","5","Other","[""kg""]","","","","",""
"1702.30","1","Glucose and glucose syrup, not containing fructose or containing in the dry state less than 20 percent by weight of fructose:","","","","","",""
"","2","Blended syrups described in additional U.S. note 4 to chapter 17:","","","","","",""
"1702.30.22.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1702.30.24.00","3","Described in additional U.S. note 9 to this chapter and entered pursuant to its provisions","[""kg""]","6%","Free (OM,PE,S)","20%","",""
"1702.30.28.00","3","Other","[""kg""]","16.9¢/kg of total sugars + 5.1%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","19.9¢/kg of total sugars + 6%","",""
"1702.30.40","2","Other","","2.2¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","4.4¢/kg","",""
"","3","Glucose syrup:","","","","","",""
"1702.30.40.45","4","Certified organic","[""kg""]","","","","",""
"1702.30.40.65","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"1702.30.40.75","4","Certified organic","[""kg""]","","","","",""
"1702.30.40.85","4","Other","[""kg""]","","","","",""
"1702.40","1","Glucose and glucose syrup, containing in the dry state at least 20 percent but less than 50 percent by weight of fructose, excluding invert sugar:","","","","","",""
"","2","Blended syrups described in additional U.S. note 4 to chapter 17:","","","","","",""
"1702.40.22.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1702.40.24.00","3","Described in additional U.S. note 9 to this chapter and entered pursuant to its provisions","[""kg""]","6%","Free (OM,PE,S)","20%","",""
"1702.40.28.00","3","Other","[""kg""]","33.9¢/kg of total sugars + 5.1%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","39.9¢/kg of total sugars + 6%","",""
"1702.40.40.00","2","Other","[""kg""]","5.1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1702.50.00.00","1","Chemically pure fructose","[""kg""]","9.6%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","50%","",""
"1702.60","1","Other fructose and fructose syrup, containing in the dry state more than 50 percent by weight of fructose, excluding invert sugar:","","","","","",""
"","2","Blended syrups described in additional U.S. note 4 to chapter 17:","","","","","",""
"1702.60.22.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1702.60.24.00","3","Described in additional U.S. note 9 to this chapter and entered pursuant to its provisions","[""kg""]","6%","Free (OM,PE,S)","20%","",""
"1702.60.28.00","3","Other","[""kg""]","33.9¢/kg of total sugars + 5.1%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","39.9¢/kg of total sugars+ 6%","",""
"1702.60.40","2","Other","","5.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","3","Syrup:","","","","","",""
"1702.60.40.30","4","Certified organic","[""kg""]","","","","",""
"1702.60.40.50","4","Other","[""kg""]","","","","",""
"1702.60.40.90","3","Other","[""kg""]","","","","",""
"1702.90","1","Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 percent by weight of fructose:","","","","","",""
"","2","Derived from sugar cane or sugar beets:","","","","","",""
"","3","Containing soluble non-sugar solids (excluding any foreign substances, including but not limited to molasses, that may have been added to or developed in the product) equal to 6 percent or less by weight of the total soluble solids:","","","","","",""
"1702.90.05.00","4","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","3.6606¢/kg of total sugars","Free (A*,AU,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.58170¢/kg of total sugars","",""
"1702.90.10.00","4","Described in additional U.S. note 5 to this chapterand entered pursuant to its provisions","[""kg""]","3.6606¢/kg of total sugars","Free (A*,BH,CL,CO,D,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG) See 9822.05.15 (P+)","6.58170¢/kg of total sugars","",""
"1702.90.20.00","4","Other","[""kg""]","35.74¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.09.01-9823.09.09 (S+) See 9822.03.01(MA)","42.05¢/kg","",""
"","3","Other:","","","","","",""
"1702.90.35.00","4","Invert molasses","[""liters"",""kg""]","0.35¢/liter","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","1.8¢/liter","",""
"1702.90.40.00","4","Other","[""liters"",""kg""]","0.35¢/liter","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","1.8¢/liter","",""
"","2","Other:","","","","","",""
"1702.90.52.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","6%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","3","Other:","","","","","",""
"","4","Blended syrups described in additional U.S. note 4 to chapter 17:","","","","","",""
"1702.90.54.00","5","Described in additional U.S. note 9 to this chapter and entered pursuant to its provisions","[""kg""]","6%","Free (OM,PE,S)","20%","",""
"1702.90.58.00","5","Other","[""kg""]","33.9¢/kg of total sugars + 5.1%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","39.9¢/kg of total sugars + 6%","",""
"","4","Articles containing over 65 percent by dry weight of sugar described in additional U.S. note 2 to chapter 17:","","","","","",""
"1702.90.64.00","5","Described in additional U.S. note 7 to this chapter and entered pursuant to its provisions","[""kg""]","6%","Free (OM,PE,S)","20%","",""
"1702.90.68.00","5","Other","[""kg""]","33.9¢/kg + 5.1%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","39.9¢/kg + 6%","",""
"1702.90.90.00","4","Other","[""kg""]","5.1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1703","0","Molasses resulting from the extraction or refining of sugar:","","","","","",""
"1703.10","1","Cane molasses:","","","","","",""
"1703.10.30.00","2","Imported for (a) the commercial extraction of sugar or (b) human consumption","[""liters""]","0.35¢/liter","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","1.8¢/liter","",""
"1703.10.50.00","2","Other","[""liters"",""kg ttl sug""]","0.01¢/kg of total sugars","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","0.07¢/kg of total sugars","",""
"1703.90","1","Other:","","","","","",""
"1703.90.30.00","2","Imported for (a) the commercial extraction of sugar or (b) human consumption","[""liters""]","0.35¢/liter","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","1.8¢/liter","",""
"1703.90.50.00","2","Other","[""liters"",""kg ttl sug""]","0.01¢/kg of total sugars","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","0.07¢/kg of total sugars","",""
"1704","0","Sugar confectionery (including white chocolate), not containing cocoa:","","","","","",""
"1704.10.00.00","1","Chewing gum, whether or not sugar-coated","[""kg""]","4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 1.6% (JP)","20%","",""
"1704.90","1","Other:","","","","","",""
"","2","Confections or sweetmeats ready for consumption:","","","","","",""
"1704.90.10.00","3","Candied nuts","[""kg""]","4.5%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 1.8% (JP)","40%","",""
"","3","Other:","","","","","",""
"1704.90.25.00","4","Cough drops","[""kg""]","Free","","30%","",""
"1704.90.35","4","Other","","5.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 2.8% (JP)","40%","",""
"","5","Put up for retail sale:","","","","","",""
"1704.90.35.20","6","Containing peanuts, peanut butter or peanut paste","[""kg""]","","","","",""
"1704.90.35.50","6","Other","[""kg""]","","","","",""
"1704.90.35.90","5","Other","[""kg""]","","","","",""
"","2","Other:","","","","","",""
"1704.90.52.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","12.2%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG) 6.1% (JP)","12.2%","",""
"","3","Other:","","","","","",""
"","4","Dairy products described in additional U.S. note 1 to chapter 4:","","","","","",""
"1704.90.54.00","5","Described in additional U.S. note 10 to chapter 4 and entered pursuant to its provisions","[""kg"",""kg cmsc""]","12.2%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","12.2%","",""
"1704.90.58.00","5","Other","[""kg"",""kg cmsc""]","40¢/kg +10.4%","Free (BH,CL,JO,KR,MA,OM,P,PE,SG) 2.6¢/kg + 0.6% (PA) See 9822.04.25 (AU) See 9823.08.01-9823.08.38 (S+) See 9918.04.60, 9918.04.69 (CO)","47.4¢/kg + 12.2%","",""
"","4","Other:","","","","","",""
"","5","Articles containing over 65 percent by dry weight of sugar described in additional U.S. note 2 to chapter 17:","","","","","",""
"1704.90.64.00","6","Described in additional U.S. note 7 to this chapter and entered pursuant to its provisions","[""kg""]","12.2%","Free (OM,PE,S)","12.2%","",""
"1704.90.68.00","6","Other","[""kg""]","40¢/kg + 10.4%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","47.4¢/kg + 12.2%","",""
"","5","Articles containing over 10 percent by dry weight of sugar described in additional U.S. note 3 to chapter 17:","","","","","",""
"1704.90.74.00","6","Described in additional U.S. note 8 to this chapter and entered pursuant to its provisions","[""kg""]","12.2%","Free (A+,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","12.2%","",""
"1704.90.78.00","6","Other","[""kg""]","40¢/kg + 10.4%","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","47.4¢/kg + 12.2%","",""
"1704.90.90.00","5","Other","[""kg""]","10.4%","Free (A+,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","12.2%","",""
"1801.00.00.00","0","Cocoa beans, whole or broken, raw or roasted","[""kg""]","Free","","Free","",""
"1802.00.00.00","0","Cocoa shells, husks, skins and other cocoa waste","[""kg""]","Free","","10%","",""
"1803","0","Cocoa paste, whether or not defatted:","","","","","",""
"1803.10.00.00","1","Not defatted","[""kg""]","Free","","6.6¢/kg","",""
"1803.20.00.00","1","Wholly or partly defatted","[""kg""]","0.2¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg","",""
"1804.00.00.00","0","Cocoa butter, fat and oil","[""kg""]","Free","","25%","",""
"1805.00.00.00","0","Cocoa powder, not containing added sugar or other sweetening matter","[""kg""]","0.52¢/kg","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","6.6¢/kg","",""
"1806","0","Chocolate and other food preparations containing cocoa:","","","","","",""
"1806.10","1","Cocoa powder, containing added sugar or other sweetening matter:","","","","","",""
"","2","Containing less than 65 percent by weight of sugar:","","","","","",""
"1806.10.05.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","Free","","40%","",""
"1806.10.10.00","3","Described in additional U.S. note 1 to this chapter and entered pursuant to its provisions","[""kg""]","Free","","40%","",""
"1806.10.15.00","3","Other","[""kg""]","21.7¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","25.5¢/kg","",""
"","2","Containing 65 percent or more but less than 90 percent by dry weight of sugar:","","","","","",""
"1806.10.22.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","10%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","3","Articles containing over 65 percent by dry weight of sugar described in additional U.S. note 2 to chapter 17:","","","","","",""
"1806.10.24.00","4","Described in additional U.S. note 7 to chapter 17 and entered pursuant to its provisions","[""kg""]","10%","Free (CO,KR,OM,PA,PE,S)","20%","",""
"1806.10.28.00","4","Other","[""kg""]","33.6¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","39.5¢/kg","",""
"","3","Other:","","","","","",""
"1806.10.34.00","4","Described in additional U.S. note 1 to this chapter and entered pursuant to its provisions","[""kg""]","10%","Free (A,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"1806.10.38.00","4","Other","[""kg""]","33.6¢/kg","Free (BH,CL,JO,KR,OM,SG) See 9822.05.20 (P+) See 9822.06.10 (PE) See 9822.08.01 (CO) See 9822.09.17 (PA) See 9823.10.01-9823.10.45 (S+) See 9822.03.01(MA)","39.5¢/kg","",""
"","2","Containing 90 percent or more by dry weight of sugar:","","","","","",""
"1806.10.43.00","3","Described in general note 15 of the tariff schedule and entered pursuant to its provisions","[""kg""]","10%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","20%","",""
"","3","Articles containing over 65 percent by dry weight of sugar described in additional U.S. note 2 to chapter 17:","","","","","",""
"1806.10.45.00","4","Described in additional U.S. note 7 to chapter 17 and entered pursuant to its provisions","[""kg""]","10%","Free (CO,KR,OM,PA,PE,S)","20%","",""
